ts,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo0_bytes_sent,lo0_bytes_recv,lo0_packets_sent,lo0_packets_recv,gif0_bytes_sent,gif0_bytes_recv,gif0_packets_sent,gif0_packets_recv,stf0_bytes_sent,stf0_bytes_recv,stf0_packets_sent,stf0_packets_recv,anpi1_bytes_sent,anpi1_bytes_recv,anpi1_packets_sent,anpi1_packets_recv,anpi0_bytes_sent,anpi0_bytes_recv,anpi0_packets_sent,anpi0_packets_recv,en3_bytes_sent,en3_bytes_recv,en3_packets_sent,en3_packets_recv,en4_bytes_sent,en4_bytes_recv,en4_packets_sent,en4_packets_recv,en1_bytes_sent,en1_bytes_recv,en1_packets_sent,en1_packets_recv,en2_bytes_sent,en2_bytes_recv,en2_packets_sent,en2_packets_recv,ap1_bytes_sent,ap1_bytes_recv,ap1_packets_sent,ap1_packets_recv,en0_bytes_sent,en0_bytes_recv,en0_packets_sent,en0_packets_recv,awdl0_bytes_sent,awdl0_bytes_recv,awdl0_packets_sent,awdl0_packets_recv,llw0_bytes_sent,llw0_bytes_recv,llw0_packets_sent,llw0_packets_recv,bridge0_bytes_sent,bridge0_bytes_recv,bridge0_packets_sent,bridge0_packets_recv,utun0_bytes_sent,utun0_bytes_recv,utun0_packets_sent,utun0_packets_recv,utun1_bytes_sent,utun1_bytes_recv,utun1_packets_sent,utun1_packets_recv,utun2_bytes_sent,utun2_bytes_recv,utun2_packets_sent,utun2_packets_recv,utun3_bytes_sent,utun3_bytes_recv,utun3_packets_sent,utun3_packets_recv,utun4_bytes_sent,utun4_bytes_recv,utun4_packets_sent,utun4_packets_recv,utun5_bytes_sent,utun5_bytes_recv,utun5_packets_sent,utun5_packets_recv,utun6_bytes_sent,utun6_bytes_recv,utun6_packets_sent,utun6_packets_recv,
1648116260.037471,23.1,20.0,12.0,12.0,7.7,0.0,0.0,0.0,17179869184,3858792448,77.5,6668222464,139034624,3738583040,3713466368,46609255,24871539,760611835904,457377034240,13299325,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342577,68591989,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116260.293671,23.1,15.4,16.0,11.5,3.8,0.0,0.0,0.0,17179869184,3858448384,77.5,6669467648,139542528,3737845760,3712614400,46609255,24871539,760611835904,457377034240,13299325,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342578,68591990,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116260.549291,16.7,16.0,14.8,8.0,8.0,19.2,0.0,0.0,17179869184,3834986496,77.7,6691176448,102891520,3965583360,3725803520,46609255,24871539,760611835904,457377034240,13299325,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342578,68591990,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116260.8047,18.5,15.4,16.0,11.1,0.0,0.0,0.0,0.0,17179869184,3930832896,77.1,6595952640,135954432,3912400896,3788587008,46609255,24871539,760611835904,457377034240,13299325,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342578,68591990,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116261.058014,12.0,16.0,11.5,8.0,0.0,0.0,0.0,0.0,17179869184,3932848128,77.1,6594494464,136642560,3914104832,3789914112,46609255,24871539,760611835904,457377034240,13299325,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342578,68591990,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116261.314576,23.1,19.2,16.0,12.0,0.0,0.0,0.0,0.0,17179869184,3948101632,77.0,6579978240,140558336,3899736064,3801251840,46609255,24871539,760611835904,457377034240,13299325,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342578,68591990,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116261.570949,24.0,22.2,15.4,19.2,3.8,3.8,0.0,0.0,17179869184,3968778240,76.9,6556516352,135856128,3844587520,3826597888,46609256,24871539,760611840000,457377034240,13299326,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342580,68591991,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116261.828244,37.0,32.0,28.0,24.0,11.5,8.0,7.7,3.8,17179869184,3955343360,77.0,6572572672,137625600,3815358464,3811393536,46609256,24871539,760611840000,457377034240,13299326,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342580,68591991,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116262.08141,28.0,28.0,19.2,23.1,7.7,4.0,3.8,0.0,17179869184,3951165440,77.0,6575276032,135790592,3815653376,3809050624,46609256,24871539,760611840000,457377034240,13299326,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372553728,733275136,46342582,68591993,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116262.338638,24.0,23.1,16.0,8.0,4.0,4.0,3.8,0.0,17179869184,3949101056,77.0,6577897472,133758976,3820552192,3809017856,46609256,24871539,760611840000,457377034240,13299326,1074791,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372554752,733278208,46342587,68591999,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116262.595293,23.1,23.1,19.2,18.5,0.0,3.7,0.0,0.0,17179869184,3948871680,77.0,6577930240,133447680,3821092864,3808739328,46609256,24871584,760611840000,457377599488,13299326,1074792,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372554752,733278208,46342587,68591999,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116262.850008,30.8,24.0,24.0,20.0,15.4,8.0,0.0,0.0,17179869184,3989078016,76.8,6538379264,221167616,3813326848,3761192960,46609259,24871584,760611864576,457377599488,13299327,1074792,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372554752,733278208,46342587,68591999,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116263.103741,28.0,24.0,28.0,24.0,3.8,3.8,0.0,3.7,17179869184,4003987456,76.7,6523240448,221347840,3800858624,3773939712,46609259,24871608,760611864576,457379930112,13299327,1074795,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372554752,733278208,46342587,68591999,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116263.360051,38.5,34.6,29.6,38.5,4.0,12.0,0.0,0.0,17179869184,4015292416,76.6,6512656384,225705984,3801300992,3784998912,46609262,24871758,760611876864,457385738240,13299327,1074804,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372554752,733278208,46342587,68591999,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116263.617664,28.0,24.0,23.1,20.0,3.8,0.0,3.8,0.0,17179869184,3994435584,76.7,6532415488,224886784,3777593344,3764961280,46609262,24871758,760611876864,457385738240,13299327,1074804,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372554752,733278208,46342587,68591999,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116263.874798,19.2,25.9,12.0,18.5,7.7,14.8,0.0,0.0,17179869184,3991519232,76.8,6536167424,224165888,3781165056,3762765824,46609262,24871782,760611876864,457385869312,13299327,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372554752,733278208,46342587,68591999,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116264.126904,32.0,32.0,24.0,20.0,0.0,0.0,0.0,0.0,17179869184,3991601152,76.8,6535790592,220676096,3784933376,3766321152,46609262,24871782,760611876864,457385869312,13299327,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372559872,733278208,46342594,68592002,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116264.3831758,42.3,32.0,34.6,32.0,28.0,16.0,16.0,15.4,17179869184,3854598144,77.6,6683967488,89079808,3790192640,3759161344,46609434,24871785,760615383040,457385918464,13299380,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372561920,733279232,46342599,68592008,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116264.639681,28.0,30.8,26.9,16.0,26.9,22.2,8.0,19.2,17179869184,3857088512,77.5,6684639232,74366976,3791863808,3778510848,46609435,24871788,760615399424,457385971712,13299381,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372571136,733292544,46342639,68592042,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116264.896369,29.6,24.0,19.2,19.2,7.7,4.0,7.4,0.0,17179869184,3873538048,77.5,6669352960,62783488,3822632960,3806248960,46609441,24871788,760615702528,457385971712,13299384,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372596736,733308928,46342681,68592074,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116265.152699,24.0,30.8,24.0,19.2,0.0,0.0,0.0,0.0,17179869184,3872358400,77.5,6672203776,63356928,3821043712,3804495872,46609451,24871788,760615743488,457385971712,13299386,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372600832,733310976,46342686,68592086,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116265.410236,36.0,23.1,24.0,26.9,48.0,30.8,16.0,8.0,17179869184,3754229760,78.1,6738673664,72974336,3694772224,3676618752,46609453,24871788,760615841792,457385971712,13299387,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372600832,733310976,46342690,68592087,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116265.662465,24.0,19.2,19.2,8.3,38.5,16.0,8.0,11.5,17179869184,3779657728,78.0,6720307200,62570496,3732488192,3712417792,46609455,24871789,760615878656,457385984000,13299388,1074805,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372604928,733313024,46342700,68592097,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116265.918516,25.9,20.0,16.0,14.8,19.2,8.0,15.4,0.0,17179869184,3760963584,78.1,6737772544,64651264,3712172032,3691593728,46609456,24871886,760615895040,457386508288,13299389,1074807,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342703,68592101,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116266.1746671,88.5,88.0,84.6,84.0,92.0,85.2,92.3,88.5,17179869184,3758325760,78.1,6745096192,64339968,3715104768,3689250816,46609456,24871964,760615895040,457387003904,13299389,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116266.42861,24.0,26.9,20.0,19.2,36.0,36.0,30.8,30.8,17179869184,3759882240,78.1,6750109696,80576512,3700670464,3674570752,46609456,24871964,760615895040,457387003904,13299389,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116266.6811469,25.0,24.0,16.0,8.0,14.8,0.0,0.0,0.0,17179869184,3819732992,77.8,6691684352,117719040,3723067392,3697278976,46609456,24871964,760615895040,457387003904,13299389,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116266.938095,29.6,30.8,23.1,19.2,4.2,0.0,0.0,0.0,17179869184,3819732992,77.8,6691684352,117719040,3723067392,3697278976,46609456,24871964,760615895040,457387003904,13299389,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116267.1918411,36.0,32.0,34.6,36.0,11.5,7.7,3.8,3.8,17179869184,3819732992,77.8,6691684352,117719040,3723067392,3697278976,46609456,24871964,760615895040,457387003904,13299389,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116267.447964,20.0,24.0,23.1,19.2,11.5,7.7,4.0,0.0,17179869184,3844046848,77.6,6673022976,111034368,3753377792,3728277504,46609458,24871964,760615903232,457387003904,13299390,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116267.704545,34.6,23.1,20.0,23.1,3.8,0.0,0.0,0.0,17179869184,3822682112,77.7,6696009728,110903296,3912679424,3707027456,46609458,24871964,760615903232,457387003904,13299390,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116267.9614599,12.0,15.4,11.5,11.5,0.0,0.0,0.0,0.0,17179869184,3823337472,77.7,6694993920,110395392,3916316672,3708190720,46609458,24871964,760615903232,457387003904,13299390,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116268.217816,23.1,19.2,16.0,12.0,0.0,0.0,0.0,0.0,17179869184,3829579776,77.7,6688899072,110264320,3910516736,3714564096,46609458,24871964,760615903232,457387003904,13299390,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116268.475428,19.2,16.0,11.5,15.4,0.0,0.0,0.0,0.0,17179869184,3947528192,77.0,6570278912,173932544,3828105216,3768844288,46609458,24871964,760615903232,457387003904,13299390,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372605952,733316096,46342705,68592104,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116268.7326562,26.9,23.1,20.0,12.0,20.0,11.1,7.4,0.0,17179869184,3968516096,76.9,6550224896,182288384,3846144000,3781443584,46609460,24871967,760615911424,457387020288,13299391,1074809,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733319168,46342715,68592114,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116268.9898748,24.0,20.0,18.5,12.0,7.7,7.7,4.0,0.0,17179869184,3972775936,76.9,6546571264,181944320,3842392064,3786031104,46609460,24871968,760615911424,457387024384,13299391,1074810,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733320192,46342718,68592118,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116269.245048,25.9,26.9,19.2,19.2,4.0,0.0,0.0,0.0,17179869184,3897802752,77.3,6621151232,174522368,3738583040,3718479872,46609460,24871969,760615911424,457387028480,13299391,1074810,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733320192,46342719,68592119,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116269.5028749,12.5,15.4,12.0,11.5,0.0,0.0,0.0,0.0,17179869184,3898966016,77.3,6621528064,175521792,3738976256,3718479872,46609468,24871971,760615956480,457387048960,13299392,1074810,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733320192,46342719,68592119,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116269.755883,22.2,26.9,12.0,11.5,4.0,0.0,0.0,0.0,17179869184,3880108032,77.4,6639960064,176947200,3719675904,3697999872,46609483,24871971,760616136704,457387048960,13299396,1074810,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733320192,46342719,68592119,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116270.011297,16.7,12.5,11.5,12.0,8.0,0.0,0.0,0.0,17179869184,3880108032,77.4,6639960064,176947200,3719675904,3697999872,46609483,24871971,760616136704,457387048960,13299396,1074810,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733320192,46342721,68592120,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116270.268817,23.1,22.2,12.0,11.5,3.7,0.0,0.0,0.0,17179869184,3880108032,77.4,6639960064,176947200,3719675904,3697999872,46609483,24871971,760616136704,457387048960,13299396,1074810,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733320192,46342721,68592120,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116270.5231879,18.5,12.0,19.2,8.0,0.0,0.0,0.0,0.0,17179869184,3955310592,77.0,6573047808,190119936,3854745600,3760029696,46609483,24871971,760616136704,457387048960,13299396,1074810,133876736,133876736,705774,705774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372609024,733320192,46342722,68592121,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
1648116270.77755,16.7,11.5,11.5,7.7,0.0,0.0,0.0,0.0,17179869184,4010672128,76.7,6516965376,222232576,3837067264,3783278592,46609483,24871971,760616136704,457387048960,13299396,1074810,133876736,133876736,705775,705775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372610048,733320192,46342723,68592121,5686272,11981824,16235,49478,0,0,0,0,0,0,0,0,16384,0,95,0,16384,0,95,0,16384,0,95,0,8192,8192,57,54,16384,0,95,0,2302976,28672,26416,404,0,0,8,0,
