ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,veth0546c36_bytes_sent,veth0546c36_bytes_recv,veth0546c36_packets_sent,veth0546c36_packets_recv,veth5b4aac4_bytes_sent,veth5b4aac4_bytes_recv,veth5b4aac4_packets_sent,veth5b4aac4_packets_recv,
1648116247.2728508,56.0,20.0,30.4,44.0,16780898304,13556244480,19.2,2875990016,4356771840,2105827328,9337757696,38930,3718900,1335300096,38932415488,8979,4603861,20015079,20015079,148379,148379,529272860,1831406514,894261,1962998,0,0,0,0,115626793,141098017,974876,999044,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,573605199,486958320,2138998,1373224,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,142653749,142604856,522215,554665,73105324,100194238,377332,579956,
1648116247.525486,59.3,20.8,22.7,50.0,16780898304,13556035584,19.2,2876248064,4356018176,2105843712,9338265600,38930,3718908,1335300096,38932505600,8979,4603866,20015079,20015079,148379,148379,529273916,1831408647,894277,1963014,0,0,0,0,115638208,141115032,974986,999178,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,573676843,487019894,2139245,1373390,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,142722582,142678855,522461,554934,73142119,100243413,377529,580235,
1648116247.778009,52.2,66.7,25.0,24.0,16780898304,13556338688,19.2,2875969536,4355657728,2105860096,9339011072,38930,3718913,1335300096,38932546560,8979,4603870,20015079,20015079,148379,148379,529275038,1831411231,894294,1963031,0,0,0,0,115648893,141129884,975086,999293,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,573746275,487080628,2139511,1373560,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,142784446,142744295,522680,555173,73181781,100293974,377730,580527,
1648116248.0307941,36.0,30.8,69.6,29.2,16780898304,13555408896,19.2,2876882944,4354293760,2105860096,9339654144,38930,3718921,1335300096,38932640768,8979,4603875,20015079,20015079,148379,148379,529275962,1831413318,894308,1963046,0,0,0,0,115660586,141147330,975200,999424,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,573822634,487145181,2139784,1373732,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,142858486,142822861,522941,555461,73219915,100346975,377933,580821,
1648116248.2845287,39.1,29.2,58.3,32.0,16780898304,13555494912,19.2,2876760064,4353794048,2105876480,9340215296,38930,3718927,1335300096,38932722688,8979,4603880,20015079,20015079,148379,148379,529277150,1831415832,894326,1963063,0,0,0,0,115674539,141168554,975336,999582,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,573914694,487223277,2140102,1373940,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,142948974,142917865,523261,555797,73265555,100411546,378176,581180,
1648116248.5366364,20.0,24.0,52.2,28.0,16780898304,13555679232,19.2,2876624896,4353302528,2105901056,9340919808,38930,3718933,1335300096,38932771840,8979,4603884,20015079,20015079,148379,148379,529278074,1831417724,894340,1963077,0,0,0,0,115683993,141181592,975428,999685,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,573972180,487272969,2140313,1374076,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143003591,142974147,523464,555998,73296361,100453507,378334,581426,
1648116248.7898242,32.0,20.8,61.5,29.2,16780898304,13555343360,19.2,2876956672,4352536576,2105909248,9341345792,38930,3718940,1335300096,38932861952,8979,4603889,20015079,20015079,148379,148379,529278998,1831419845,894354,1963091,0,0,0,0,115694305,141196341,975527,999798,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574038931,487329016,2140567,1374229,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143067353,143040476,523691,556246,73330633,100501935,378514,581700,
1648116249.0415666,67.9,20.8,21.7,30.8,16780898304,13555093504,19.2,2877214720,4351864832,2105925632,9342218240,38930,3718945,1335300096,38932907008,8979,4603892,20015079,20015079,148379,148379,529279988,1831421867,894369,1963106,0,0,0,0,115704889,141212138,975630,999920,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574105622,487386331,2140794,1374382,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143132201,143108897,523928,556485,73364244,100548270,378688,581965,
1648116249.294724,36.0,25.9,63.0,40.0,16780898304,13555220480,19.2,2877026304,4351279104,2105942016,9342918656,38930,3718954,1335300096,38933038080,8979,4603906,20015079,20015079,148379,148379,529281176,1831424437,894387,1963124,0,0,0,0,115716758,141229491,975744,1000049,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574185859,487456007,2141085,1374573,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143207705,143186999,524192,556758,73407820,100607099,378912,582295,
1648116249.547348,41.7,45.8,25.0,40.0,16780898304,13554688000,19.2,2877599744,4350189568,2105958400,9344024576,38930,3718959,1335300096,38933087232,8979,4603909,20015079,20015079,148379,148379,529282298,1831426720,894404,1963141,0,0,0,0,115728733,141246192,975861,1000177,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574256595,487517019,2141326,1374736,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143276945,143259721,524446,557015,73444225,100656264,379105,582574,
1648116249.8004935,25.0,42.3,58.3,24.0,16780898304,13554384896,19.2,2877898752,4349415424,2105966592,9344512000,38930,3718967,1335300096,38933177344,8979,4603914,20015079,20015079,148379,148379,529283420,1831429148,894421,1963158,0,0,0,0,115740108,141263007,975969,1000307,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574336109,487584924,2141621,1374921,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143351688,143338128,524701,557311,73485940,100713184,379323,582883,
1648116250.0554812,16.7,28.0,62.5,32.0,16780898304,13554487296,19.2,2877812736,4348899328,2105991168,9345130496,38930,3718973,1335300096,38933255168,8979,4603919,20015079,20015079,148379,148379,529284518,1831431346,894438,1963175,0,0,0,0,115751391,141279913,976079,1000439,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574403237,487643648,2141846,1375078,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143417192,143408620,524944,557566,73521434,100759565,379507,583145,
1648116250.3084066,24.0,26.1,75.0,46.2,16780898304,13553025024,19.2,2879266816,4346916864,2105999360,9346834432,38930,3718981,1335300096,38933341184,8979,4603924,20015079,20015079,148379,148379,529285838,1831434192,894458,1963195,0,0,0,0,115765322,141301502,976212,1000604,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574496507,487723737,2142168,1375294,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143507105,143504417,525255,557914,73569573,100824969,379763,583502,
1648116250.5607142,54.2,23.1,21.7,19.2,16780898304,13553426432,19.2,2878881792,4346773504,2106015744,9347424256,38930,3718986,1335300096,38933386240,8979,4603928,20015079,20015079,148379,148379,529286762,1831436083,894472,1963209,0,0,0,0,115775000,141315600,976305,1000716,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574556520,487775857,2142375,1375436,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143565195,143565461,525463,558137,73601482,100867805,379932,583740,
1648116250.8133068,75.0,32.0,25.0,38.5,16780898304,13552455680,19.2,2879782912,4345303040,2106015744,9348153344,38930,3718994,1335300096,38933484544,8979,4603933,20015079,20015079,148379,148379,529287950,1831438641,894490,1963227,0,0,0,0,115787338,141333212,976424,1000850,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574634384,487843696,2142648,1375620,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143639492,143643533,525727,558417,73643341,100923064,380149,584045,
1648116251.0659177,37.0,75.0,26.1,33.3,16780898304,13554204672,19.2,2878070784,4346462208,2106015744,9346002944,38930,3718999,1335300096,38933529600,8979,4603937,20015079,20015079,148379,148379,529289006,1831440788,894506,1963243,0,0,0,0,115798756,141350555,976536,1000979,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574709493,487907342,2142906,1375790,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143713312,143721176,525987,558691,73680642,100975736,380351,584338,
1648116251.3187897,21.7,61.5,32.0,32.0,16780898304,13554565120,19.2,2877706240,4346146816,2106015744,9346727936,38930,3719008,1335300096,38933652480,8979,4603943,20015079,20015079,148379,148379,529290326,1831443617,894526,1963263,0,0,0,0,115813050,141370130,976675,1001128,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574796433,487984811,2143206,1375998,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143799783,143808602,526293,559005,73727718,101038695,380599,584680,
1648116251.5712886,34.6,44.0,32.1,25.0,16780898304,13554991104,19.2,2877292544,4346097664,2106032128,9347186688,38930,3719013,1335300096,38933697536,8979,4603946,20015079,20015079,148379,148379,529291382,1831445758,894542,1963279,0,0,0,0,115824163,141385719,976785,1001246,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574863171,488040820,2143433,1376152,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143862783,143876892,526527,559245,73762352,101084896,380784,584940,
1648116251.823672,32.0,48.0,27.3,52.0,16780898304,13555179520,19.2,2877054976,4345495552,2106089472,9348296704,38930,3719019,1335300096,38933791744,8979,4603950,20015079,20015079,148379,148379,529292636,1831448536,894561,1963298,0,0,0,0,115837647,141405293,976914,1001395,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,574950393,488116960,2143744,1376358,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,143945111,143963562,526817,559555,73809768,101147228,381029,585290,
1648116252.0757751,29.2,40.0,59.3,29.2,16780898304,13555544064,19.2,2876764160,4345262080,2106105856,9348874240,38930,3719028,1335300096,38933918720,8979,4603957,20015079,20015079,148379,148379,529293692,1831450685,894577,1963314,0,0,0,0,115848702,141420832,977023,1001512,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575018867,488176836,2143976,1376522,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144011525,144032617,527058,559799,73846551,101196090,381224,585558,
1648116252.3286924,28.0,76.0,33.3,29.6,16780898304,13555748864,19.2,2876526592,4344913920,2106114048,9349419008,38930,3719033,1335300096,38933963776,8979,4603960,20015079,20015079,148379,148379,529294682,1831453006,894592,1963329,0,0,0,0,115859717,141436380,977128,1001629,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575090139,488237709,2144237,1376689,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144080308,144102981,527298,560058,73884679,101249207,381424,585845,
1648116252.5818663,57.7,40.0,32.0,50.0,16780898304,13556088832,19.2,2876239872,4344680448,2106130432,9350176768,38930,3719041,1335300096,38934053888,8979,4603966,20015079,20015079,148379,148379,529295870,1831455427,894610,1963347,0,0,0,0,115872962,141455840,977258,1001776,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575173410,488308677,2144530,1376878,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144159988,144189711,527585,560374,73926214,101304268,381646,586159,
1648116252.8342924,40.0,30.4,32.0,69.2,16780898304,13555896320,19.2,2876366848,4343930880,2106146816,9350811648,38930,3719047,1335300096,38934144000,8979,4603971,20015079,20015079,148379,148379,529297058,1831458078,894628,1963365,0,0,0,0,115887528,141476804,977402,1001929,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575265733,488388404,2144841,1377092,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144250664,144284451,527908,560706,73973834,101368960,381899,586509,
1648116253.0868335,32.1,20.8,58.3,45.8,16780898304,13555822592,19.2,2876481536,4343345152,2106163200,9351274496,38930,3719055,1335300096,38934225920,8979,4603976,20015079,20015079,148379,148379,529298114,1831460235,894644,1963381,0,0,0,0,115897764,141490535,977501,1002034,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575328210,488442155,2145074,1377240,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144308936,144344964,528119,560921,74007734,101414310,382077,586774,
1648116253.3394039,50.0,26.1,44.4,77.8,16780898304,13555314688,19.2,2876956672,4342366208,2106163200,9351741440,38930,3719061,1335300096,38934311936,8979,4603980,20015079,20015079,148379,148379,529299368,1831462934,894663,1963400,0,0,0,0,115912543,141511605,977646,1002189,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575421411,488521520,2145402,1377452,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144399825,144439838,528443,561255,74055120,101480008,382330,587143,
1648116253.5917494,23.1,42.3,14.3,12.5,16780898304,13555392512,19.2,2876903424,4341735424,2106187776,9352400896,38930,3719068,1335300096,38934361088,8979,4603984,20015079,20015079,148379,148379,529300028,1831464278,894673,1963410,0,0,0,0,115919115,141521621,977709,1002268,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575464921,488558490,2145562,1377552,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144440827,144483420,528586,561414,74077694,101511092,382450,587323,
1648116253.8446589,36.0,75.0,48.1,33.3,16780898304,13554487296,19.2,2877812736,4340404224,2106195968,9353105408,38931,3719159,1335304192,38974354432,8982,4606252,20015079,20015079,148379,148379,529301216,1831466850,894691,1963428,0,0,0,0,115931118,141539020,977825,1002398,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575543534,488626691,2145843,1377738,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144514997,144560695,528850,561682,74119731,101567652,382666,587644,
1648116254.0964842,22.2,44.0,32.0,12.0,16780898304,13554905088,19.2,2877386752,4340269056,2106216448,9353633792,38931,3719164,1335304192,38974436352,8982,4606286,20015079,20015079,148379,148379,529302272,1831469016,894707,1963444,0,0,0,0,115942539,141554872,977937,1002521,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575611679,488684574,2146084,1377894,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144581984,144629875,529097,561928,74154266,101616409,382849,587924,
1648116254.3508184,37.5,50.0,44.4,29.2,16780898304,13554794496,19.2,2877526016,4339470336,2106232832,9354309632,38931,3719173,1335304192,38974559232,8982,4606292,20015079,20015079,148379,148379,529303460,1831471726,894725,1963463,0,0,0,0,115956153,141574440,978069,1002670,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575697233,488758176,2146385,1378092,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144665060,144716143,529398,562232,74198614,101677557,383079,588271,
1648116254.6034102,52.0,33.3,36.0,39.1,16780898304,13554151424,19.2,2878111744,4338331648,2106249216,9355255808,38931,3719178,1335304192,38974612480,8982,4606296,20015079,20015079,148379,148379,529304648,1831473875,894743,1963479,0,0,0,0,115966661,141590081,978172,1002789,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575768123,488820833,2146642,1378260,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144734188,144785877,529638,562479,74236238,101729607,383275,588565,
1648116254.8570957,67.9,26.9,45.8,26.1,16780898304,13554216960,19.2,2878021632,4337639424,2106265600,9355993088,38931,3719186,1335304192,38974706688,8982,4606302,20015079,20015079,148379,148379,529305968,1831476711,894763,1963499,0,0,0,0,115981742,141611770,978318,1002956,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575860227,488898686,2146957,1378472,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144822028,144880585,529958,562818,74283931,101793629,383528,588923,
1648116255.1095912,37.5,36.0,24.0,44.0,16780898304,13554274304,19.2,2878042112,4337156096,2106273792,9356615680,38931,3719191,1335304192,38974751744,8982,4606305,20015079,20015079,148379,148379,529307024,1831478860,894779,1963515,0,0,0,0,115992731,141627361,978426,1003074,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,575928061,488957838,2147186,1378632,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144888435,144949434,530199,563059,74319718,101841910,383715,589189,
1648116255.3625503,32.0,29.2,30.4,52.0,16780898304,13554081792,19.2,2878017536,4336586752,2106273792,9356988416,38931,3719200,1335304192,38974874624,8982,4606312,20015079,20015079,148379,148379,529308212,1831481471,894797,1963534,0,0,0,0,116005268,141645024,978548,1003209,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,576004959,489024408,2147452,1378812,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,144963524,145026779,530475,563328,74359913,101897193,383922,589502,
1648116255.6147974,51.9,30.4,42.3,44.0,16780898304,13553397760,19.2,2878873600,4335185920,2106306560,9358397440,38931,3719205,1335304192,38974923776,8982,4606316,20015079,20015079,148379,148379,529309268,1831483487,894813,1963549,0,0,0,0,116016044,141660715,978654,1003329,26147123,0,119499,0,26150580,3812,119545,45,26909432,1275642,125512,4899,576073915,489083560,2147698,1378972,27963699,14415,119711,224,26145676,0,119490,0,32282679,5095157,143768,25330,145029734,145095888,530713,563573,74395685,101946465,384110,589783,
1648116255.867163,64.0,48.0,38.5,21.7,16780898304,13553287168,19.2,2879021056,4334563328,2106322944,9358917632,38931,3719214,1335304192,38975075328,8982,4606322,20015320,20015320,148380,148380,529311003,1831486493,894834,1963570,0,0,0,0,116030059,141680237,978787,1003477,26148030,0,119503,0,26151487,3812,119549,45,26910339,1275642,125516,4899,576160620,489157524,2148003,1379172,27964606,14415,119715,224,26146583,0,119494,0,32283586,5095157,143772,25330,145113501,145182096,531015,563876,74441358,102007773,384347,590129,
1648116256.1195986,28.0,57.7,32.0,57.7,16780898304,13553131520,19.2,2879160320,4333752320,2106331136,9359630336,38931,3719219,1335304192,38975128576,8982,4606327,20015320,20015320,148380,148380,529312125,1831488907,894851,1963588,0,0,0,0,116041473,141695829,978899,1003595,26148251,0,119504,0,26151708,3812,119550,45,26910560,1275642,125517,4899,576231467,489218513,2148257,1379339,27964827,14415,119716,224,26146804,0,119495,0,32283807,5095157,143773,25330,145181858,145251635,531263,564120,74479430,102059688,384545,590421,
1648116256.3745654,56.0,57.7,44.0,29.2,16780898304,13551833088,19.2,2880491520,4331872256,2106339328,9361362944,38931,3719226,1335304192,38975177728,8982,4606330,20015320,20015320,148380,148380,529313445,1831491655,894871,1963607,0,0,0,0,116055389,141715301,979035,1003742,26148472,0,119505,0,26151929,3812,119551,45,26910781,1275642,125518,4899,576319836,489295968,2148552,1379548,27965048,14415,119717,224,26147025,0,119496,0,32284028,5095157,143774,25330,145267189,145339998,531570,564424,74526162,102121253,384786,590759,
1648116256.6263583,24.0,14.3,18.2,48.0,16780898304,13552095232,19.2,2880208896,4331655168,2106347520,9362006016,38931,3719231,1335304192,38975226880,8982,4606334,20015320,20015320,148380,148380,529314105,1831493016,894881,1963617,0,0,0,0,116062797,141726014,979108,1003823,26148681,0,119506,0,26152138,3812,119552,45,26910990,1275642,125519,4899,576363357,489332938,2148710,1379648,27965257,14415,119718,224,26147234,0,119497,0,32284237,5095157,143775,25330,145309519,145384511,531728,564586,74549168,102152439,384908,590940,
1648116256.8787696,44.0,36.0,46.4,52.2,16780898304,13550653440,19.2,2881642496,4329906176,2106347520,9363390464,38931,3719236,1335304192,38975276032,8982,4606337,20015320,20015320,148380,148380,529315095,1831495354,894896,1963633,0,0,0,0,116074266,141742724,979218,1003951,26148681,0,119506,0,26152138,3812,119552,45,26910990,1275642,125519,4899,576436169,489394180,2148975,1379812,27965257,14415,119718,224,26147234,0,119497,0,32284237,5095157,143775,25330,145379727,145458813,531977,564859,74585836,102203616,385103,591230,
