ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,vethe7b3f9d_bytes_sent,vethe7b3f9d_bytes_recv,vethe7b3f9d_packets_sent,vethe7b3f9d_packets_recv,
1648022704.4809785,30.8,28.0,32.0,26.9,16780898304,13948936192,16.9,2483359744,6108729344,1944424448,7822118912,26406,2945748,1163705344,29806330880,6476,3546371,18428648,18428648,139801,139801,128443759,1800846398,541343,1664728,0,0,0,0,38387505,33168883,256483,214896,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85537392,64042150,350445,195111,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80860064,66833522,318366,265859,1476481,1898177,7764,10358,
1648022704.734015,34.6,26.1,48.0,38.5,16780898304,13949186048,16.9,2483105792,6108643328,1944436736,7822598144,26406,2945753,1163705344,29806375936,6476,3546375,18428648,18428648,139801,139801,128445993,1800847766,541360,1664744,0,0,0,0,38392943,33176642,256538,214954,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85571579,64073026,350555,195195,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80893252,66867863,318488,265978,1495551,1922538,7861,10487,
1648022704.9863095,17.4,45.8,16.0,9.1,16780898304,13949243392,16.9,2483089408,6108368896,1944436736,7823159296,26406,2945760,1163705344,29806425088,6476,3546379,18428648,18428648,139801,139801,128448161,1800849130,541376,1664760,0,0,0,0,38398311,33184402,256592,215012,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85605963,64104858,350665,195279,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80929491,66903162,318612,266104,1513975,1947658,7960,10614,
1648022705.2389162,25.0,40.0,18.2,23.1,16780898304,13949190144,16.9,2483130368,6108094464,1944444928,7823441920,26406,2945764,1163705344,29806433280,6476,3546381,18428648,18428648,139801,139801,128450543,1800850496,541393,1664776,0,0,0,0,38404302,33193168,256653,215078,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85641392,64134650,350770,195361,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80963622,66941043,318745,266234,1532039,1971308,8055,10740,
1648022705.4912894,41.7,16.0,26.9,12.5,16780898304,13949566976,16.9,2482733056,6108209152,1944453120,7823761408,26406,2945771,1163705344,29806486528,6476,3546385,18428648,18428648,139801,139801,128452719,1800851864,541409,1664792,0,0,0,0,38409608,33200979,256706,215137,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85674672,64164250,350874,195441,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,80996546,66975582,318863,266356,1549965,1994630,8150,10861,
1648022705.7435975,34.8,25.9,45.8,15.4,16780898304,13948968960,16.9,2483363840,6107320320,1944461312,7824629760,26406,2945776,1163705344,29806527488,6476,3546389,18428648,18428648,139801,139801,128454953,1800853399,541426,1664810,0,0,0,0,38415109,33208789,256761,215196,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85707952,64193850,350978,195521,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81029532,67010054,318982,266477,1568020,2018014,8246,10983,
1648022705.9957476,21.7,52.2,20.0,32.0,16780898304,13949124608,16.9,2483183616,6107271168,1944461312,7824142336,26406,2945783,1163705344,29806576640,6476,3546393,18428648,18428648,139801,139801,128457121,1800854761,541442,1664826,0,0,0,0,38420541,33216545,256816,215254,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85742558,64225088,351091,195607,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81062715,67044392,319104,266596,1587446,2042789,8345,11115,
1648022706.248332,29.2,24.0,43.5,17.4,16780898304,13948694528,16.9,2483625984,6106505216,1944477696,7824932864,26406,2945788,1163705344,29806625792,6476,3546396,18428648,18428648,139801,139801,128459289,1800856076,541458,1664841,0,0,0,0,38425978,33224251,256871,215311,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85776523,64256558,351198,195689,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81099220,67079425,319232,266718,1605313,2067690,8439,11242,
1648022706.5008602,17.4,13.0,50.0,15.4,16780898304,13948661760,16.9,2483675136,6106198016,1944477696,7825309696,26406,2945795,1163705344,29806674944,6476,3546401,18428648,18428648,139801,139801,128461457,1800857495,541474,1664858,0,0,0,0,38431838,33232864,256930,215374,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85811952,64286350,351303,195771,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81133022,67117111,319360,266845,1623378,2091143,8534,11365,
1648022706.7537446,25.0,44.0,25.0,16.7,16780898304,13948547072,16.9,2483785728,6105866240,1944485888,7825588224,26406,2945799,1163705344,29806683136,6476,3546403,18428648,18428648,139801,139801,128463839,1800858912,541491,1664875,0,0,0,0,38437207,33240676,256984,215433,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85845232,64315950,351407,195851,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81166339,67151519,319484,266965,1641169,2114792,8627,11491,
1648022707.0061488,20.8,43.5,21.7,20.0,16780898304,13947912192,16.9,2484424704,6104989696,1944494080,7826489344,26406,2945806,1163705344,29806732288,6476,3546408,18428648,18428648,139801,139801,128466081,1800860395,541508,1664892,0,0,0,0,38442774,33248436,257040,215491,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85878954,64345912,351514,195933,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81199787,67185531,319610,267079,1659190,2139014,8719,11622,
1648022707.2591228,13.0,50.0,16.0,16.7,16780898304,13947895808,16.9,2484461568,6104748032,1944502272,7826751488,26406,2945811,1163705344,29806781440,6476,3546411,18428648,18428648,139801,139801,128468249,1800861761,541524,1664908,0,0,0,0,38448012,33256352,257092,215552,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85913118,64376788,351624,196017,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81234488,67219881,319737,267198,1678068,2165063,8813,11759,
1648022707.5176144,23.1,12.0,52.0,16.7,16780898304,13947588608,16.9,2484764672,6104076288,1944510464,7827181568,26406,2945818,1163705344,29806830592,6476,3546415,18428648,18428648,139801,139801,128470631,1800863129,541541,1664924,0,0,0,0,38453939,33265069,257152,215617,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85949232,64408450,351732,196101,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81270425,67258384,319871,267330,1696134,2188715,8908,11885,
1648022707.7698233,50.0,16.7,16.7,16.0,16780898304,13947310080,16.9,2485006336,6103543808,1944518656,7827537920,26406,2945823,1163705344,29806875648,6476,3546419,18428648,18428648,139801,139801,128472807,1800864496,541557,1664940,0,0,0,0,38459178,33273037,257204,215679,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,85982512,64438050,351836,196181,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81303678,67292792,319994,267450,1713729,2212432,8998,12012,
1648022708.0262678,48.0,25.9,24.0,20.8,16780898304,13947285504,16.9,2485039104,6103269376,1944518656,7827853312,26406,2945830,1163705344,29806928896,6476,3546424,18428648,18428648,139801,139801,128475041,1800866123,541574,1664959,0,0,0,0,38464617,33280899,257258,215739,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86016042,64468006,351943,196263,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81336866,67327066,320116,267568,1731880,2236334,9092,12141,
1648022708.2790122,25.0,40.0,29.2,16.0,16780898304,13947310080,16.9,2485018624,6103003136,1944526848,7828205568,26406,2945834,1163705344,29806937088,6476,3546427,18428648,18428648,139801,139801,128477209,1800867490,541590,1664975,0,0,0,0,38469988,33288711,257312,215798,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86050648,64499244,352056,196349,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81371370,67361614,320240,267690,1751451,2262496,9193,12276,
1648022708.5314307,33.3,32.0,46.2,32.0,16780898304,13947318272,16.9,2485014528,6102728704,1944535040,7828557824,26406,2945841,1163705344,29806982144,6476,3546431,18428648,18428648,139801,139801,128479385,1800868854,541606,1664991,0,0,0,0,38475488,33296468,257368,215856,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86086762,64530780,352164,196432,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81406358,67398985,320363,267816,1769439,2285748,9289,12396,
1648022708.783351,24.0,44.0,24.0,13.6,16780898304,13947297792,16.9,2485043200,6102437888,1944543232,7828914176,26406,2945846,1163705344,29807027200,6476,3546435,18428648,18428648,139801,139801,128481759,1800870273,541623,1665008,0,0,0,0,38481480,33305081,257429,215919,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86120042,64560506,352268,196513,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81440424,67434522,320495,267942,1787504,2309399,9384,12522,
1648022709.0365279,23.1,25.0,32.0,23.1,16780898304,13947232256,16.9,2485075968,6102147072,1944543232,7829192704,26406,2945851,1163705344,29807072256,6476,3546438,18428648,18428648,139801,139801,128484439,1800871810,541641,1665026,0,0,0,0,38487115,33312839,257486,215977,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86153764,64590468,352375,196595,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81473544,67468928,320616,268062,1805923,2333227,9482,12647,
1648022709.2888756,16.0,40.0,16.0,12.0,16780898304,13946761216,16.9,2485604352,6101356544,1944559616,7829585920,26406,2945858,1163705344,29807125504,6476,3546442,18428648,18428648,139801,139801,128486607,1800873178,541657,1665042,0,0,0,0,38492265,33320835,257537,216040,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86187044,64620068,352479,196675,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81506534,67503468,320735,268184,1823693,2356855,9575,12773,
1648022709.548896,24.0,57.1,20.0,26.9,16780898304,13945712640,16.9,2486607872,6100074496,1944559616,7830781952,26406,2945864,1163705344,29807137792,6476,3546445,18428648,18428648,139801,139801,128488981,1800874545,541674,1665058,0,0,0,0,38498059,33329604,257595,216106,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86224042,64653006,352593,196763,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81543523,67542375,320867,268322,1843372,2382575,9679,12905,
1648022709.8021154,33.3,43.5,12.0,16.7,16780898304,13945712640,16.9,2486632448,6099841024,1944567808,7830265856,26406,2945869,1163705344,29807182848,6476,3546450,18428648,18428648,139801,139801,128491157,1800875911,541690,1665074,0,0,0,0,38503429,33337467,257649,216166,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86257322,64682606,352697,196843,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81576643,67576848,320988,268443,1861164,2406027,9772,13028,
1648022710.0555596,20.8,48.0,12.5,30.8,16780898304,13945839616,16.9,2486497280,6099689472,1944580096,7830679552,26406,2945874,1163705344,29807227904,6476,3546453,18428648,18428648,139801,139801,128493325,1800877278,541706,1665090,0,0,0,0,38508734,33345331,257702,216226,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86291526,64712206,352815,196923,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81609764,67611586,321109,268568,1878891,2430140,9864,13161,
1648022710.3075042,41.7,29.6,16.7,24.0,16780898304,13945298944,16.9,2487013376,6098960384,1944580096,7830925312,26406,2945881,1163705344,29807281152,6476,3546458,18428648,18428648,139801,139801,128495567,1800878816,541723,1665108,0,0,0,0,38514238,33353143,257757,216285,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86328485,64743082,352967,197007,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81642951,67646918,321231,268702,1898027,2456348,9961,13318,
1648022710.5605366,50.0,24.0,16.7,16.0,16780898304,13945200640,16.9,2487144448,6098591744,1944588288,7831330816,26406,2945888,1163705344,29807309824,6476,3546486,18428648,18428648,139801,139801,128497743,1800880184,541739,1665124,0,0,0,0,38519742,33360903,257813,216343,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86363768,64773044,353098,197089,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81677522,67681532,321356,268825,1916389,2483056,10059,13469,
1648022710.8135483,34.6,20.0,41.7,20.8,16780898304,13944356864,16.9,2487980032,6097428480,1944592384,7832494080,26406,2945895,1163705344,29807375360,6476,3546490,18428648,18428648,139801,139801,128499919,1800881549,541755,1665140,0,0,0,0,38525243,33368715,257869,216402,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86397553,64802282,353213,197167,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81709456,67715734,321477,268942,1933612,2505695,10147,13601,
1648022711.0660386,29.2,21.7,44.0,19.2,16780898304,13944102912,16.9,2488233984,6096855040,1944600576,7833329664,26406,2945900,1163705344,29807420416,6476,3546493,18428648,18428648,139801,139801,128502301,1800882966,541772,1665157,0,0,0,0,38531233,33377328,257930,216465,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86434218,64834306,353326,197253,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81746839,67754245,321615,269074,1952177,2531278,10246,13735,
1648022711.3177972,36.0,60.0,40.0,33.3,16780898304,13943861248,16.9,2488487936,6096347136,1944608768,7833784320,26406,2945907,1163705344,29807473664,6476,3546497,18428648,18428648,139801,139801,128504263,1800884399,541787,1665173,0,0,0,0,38536868,33385087,257987,216523,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86467828,64863906,353435,197333,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81780026,67788850,321737,269197,1970036,2554665,10339,13857,
1648022711.5697844,24.0,46.2,19.0,26.9,16780898304,13945622528,16.9,2486714368,6097854464,1944616960,7832465408,26406,2945912,1163705344,29807518720,6476,3546501,18428648,18428648,139801,139801,128506711,1800885817,541805,1665190,0,0,0,0,38542304,33392897,258042,216582,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86504150,64895144,353574,197419,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81813409,67824180,321862,269331,1989400,2580366,10437,14003,
1648022711.822801,37.5,25.0,24.0,26.9,16780898304,13945352192,16.9,2486984704,6097321984,1944641536,7832793088,26406,2945938,1163705344,29807739904,6476,3546514,18428648,18428648,139801,139801,128508887,1800887184,541821,1665206,0,0,0,0,38547741,33400604,258097,216639,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86540924,64926806,353692,197503,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81850041,67861561,321991,269457,2007333,2605730,10532,14137,
1648022712.0756137,37.0,46.4,20.8,16.7,16780898304,13945442304,16.9,2486923264,6097072128,1944649728,7833214976,26406,2945944,1163705344,29807801344,6476,3546518,18428648,18428648,139801,139801,128511055,1800888552,541837,1665222,0,0,0,0,38553668,33409217,258157,216702,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86574336,64956406,353798,197583,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81883718,67897296,322118,269586,2025597,2629316,10630,14262,
1648022712.3281648,39.1,25.0,25.0,12.5,16780898304,13945376768,16.9,2486923264,6096846848,1944649728,7833419776,26406,2945951,1163705344,29807883264,6476,3546522,18428648,18428648,139801,139801,128513429,1800889971,541854,1665239,0,0,0,0,38559039,33416977,258211,216760,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86607616,64986006,353902,197663,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81916971,67931506,322241,269703,2043258,2652901,10721,14387,
1648022712.5809991,44.4,28.0,24.0,26.9,16780898304,13945077760,16.9,2487238656,6096240640,1944653824,7833804800,26406,2945955,1163705344,29807891456,6476,3546524,18428648,18428648,139801,139801,128515671,1800891458,541871,1665256,0,0,0,0,38564544,33424840,258266,216820,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86641803,65016882,354012,197747,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81950159,67965847,322363,269822,2062395,2677394,10818,14518,
1648022712.8339245,20.8,20.8,37.5,20.8,16780898304,13945376768,16.9,2486951936,6096265216,1944662016,7834136576,26406,2945962,1163705344,29807936512,6476,3546528,18428648,18428648,139801,139801,128517847,1800892825,541887,1665272,0,0,0,0,38569915,33432651,258320,216879,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86675083,65046482,354116,197827,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,81983280,68000254,322484,269942,2080188,2700847,10911,14641,
1648022713.0864341,25.0,54.2,16.0,17.4,16780898304,13945384960,16.9,2486972416,6095958016,1944674304,7834558464,26406,2945967,1163705344,29807981568,6476,3546531,18428648,18428648,139801,139801,128520229,1800894191,541904,1665288,0,0,0,0,38575906,33441260,258381,216942,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86711866,65078862,354230,197915,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82020598,68038827,322621,270075,2099176,2726483,11013,14775,
1648022713.3389761,13.0,55.6,24.0,19.2,16780898304,13945098240,16.9,2487218176,6095482880,1944674304,7834787840,26406,2945974,1163705344,29808034816,6476,3546536,18428648,18428648,139801,139801,128522397,1800895607,541920,1665305,0,0,0,0,38581406,33449018,258437,217000,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86745146,65108462,354334,197995,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82053716,68073299,322742,270196,2117098,2749801,11108,14896,
1648022713.591777,19.0,54.5,8.7,20.0,16780898304,13945085952,16.9,2487255040,6095151104,1944690688,7835402240,26406,2945979,1163705344,29808079872,6476,3546539,18428648,18428648,139801,139801,128524631,1800897040,541937,1665321,0,0,0,0,38586975,33456830,258493,217059,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86778868,65138424,354441,198077,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82086705,68107839,322861,270318,2135583,2773564,11207,15020,
1648022713.8442967,47.8,20.0,24.0,20.0,16780898304,13944860672,16.9,2487476224,6094675968,1944690688,7835836416,26406,2945986,1163705344,29808129024,6476,3546543,18428648,18428648,139801,139801,128526807,1800898460,541953,1665338,0,0,0,0,38592479,33464745,258549,217120,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86813032,65169300,354551,198161,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82120156,68142180,322987,270437,2154455,2798099,11301,15152,
1648022714.0970695,44.0,24.0,44.0,39.3,16780898304,13944270848,16.9,2488061952,6093852672,1944694784,7836262400,26406,2945990,1163705344,29808137216,6476,3546546,18428648,18428648,139801,139801,128528983,1800899827,541969,1665354,0,0,0,0,38597982,33472400,258605,217176,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86849146,65200836,354659,198244,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82156794,68179297,323117,270559,2172322,2823001,11395,15279,
1648022714.3491635,32.0,34.6,29.2,30.8,16780898304,13944020992,16.9,2488320000,6093312000,1944702976,7837007872,26406,2945997,1163705344,29808190464,6476,3546550,18428648,18428648,139801,139801,128531365,1800901193,541986,1665370,0,0,0,0,38603973,33481115,258666,217241,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86882426,65230562,354763,198325,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82190661,68215162,323246,270690,2190584,2846453,11493,15402,
1648022714.6020026,21.7,36.0,33.3,16.7,16780898304,13944000512,16.9,2488332288,6093012992,1944711168,7837290496,26406,2946002,1163705344,29808235520,6476,3546554,18428648,18428648,139801,139801,128533591,1800902729,542003,1665388,0,0,0,0,38609607,33488979,258723,217301,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86915706,65260162,354867,198405,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82223846,68249636,323368,270811,2208574,2869904,11588,15525,
1648022714.8546503,33.3,61.5,21.7,20.0,16780898304,13937197056,16.9,2495127552,6086078464,1944711168,7843659776,26406,2946007,1163705344,29808280576,6476,3546558,18428648,18428648,139801,139801,128535759,1800904095,542019,1665404,0,0,0,0,38615043,33496687,258778,217358,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86950312,65291104,354980,198490,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82257296,68283648,323494,270925,2227444,2894946,11682,15661,
1648022715.1066413,43.5,21.7,64.0,54.2,16780898304,13941444608,16.9,2490871808,6090092544,1944715264,7838425088,26406,2946045,1163705344,29808604160,6476,3546630,18428648,18428648,139801,139801,128537927,1800905409,542035,1665419,0,0,0,0,38620347,33504549,258831,217418,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,86985068,65321000,355102,198571,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82291535,68319934,323614,271069,2245870,2919583,11781,15784,
1648022715.3584414,25.0,30.8,37.0,56.0,16780898304,13939666944,16.9,2492653568,6088101888,1944715264,7840526336,26406,2946049,1163705344,29808612352,6476,3546632,18428648,18428648,139801,139801,128540095,1800906827,542051,1665436,0,0,0,0,38626272,33513264,258891,217483,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87021026,65352662,355212,198655,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82327272,68358477,323745,271206,2264132,2943035,11879,15907,
1648022715.6235206,42.9,32.0,29.6,29.2,16780898304,13940920320,16.9,2491392000,6088921088,1944723456,7839707136,26408,2946158,1163713536,29839918080,6481,3548941,18428648,18428648,139801,139801,128542527,1800908364,542069,1665454,0,0,0,0,38631709,33521231,258945,217545,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87054748,65382624,355319,198737,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82360260,68393082,323864,271329,2282485,2966929,11976,16033,
1648022715.8791332,5.0,16.7,46.2,18.2,16780898304,13940658176,16.9,2491674624,6088294400,1944772608,7839649792,26408,2946164,1163713536,29839991808,6481,3548947,18428648,18428648,139801,139801,128544695,1800909731,542085,1665470,0,0,0,0,38637701,33529844,259006,217608,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87091746,65415562,355433,198825,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82397381,68431725,323998,271463,2302098,2992583,12079,16164,
1648022716.1325376,17.4,23.1,44.0,18.5,16780898304,13940875264,16.9,2491441152,6088269824,1944780800,7839895552,26408,2946169,1163713536,29840040960,6481,3548951,18428648,18428648,139801,139801,128547077,1800911106,542102,1665486,0,0,0,0,38643212,33537552,259062,217665,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87125026,65445162,355537,198905,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82430510,68466265,324119,271585,2320163,3015912,12176,16285,
1648022716.3853679,12.5,16.0,52.2,13.0,16780898304,13940613120,16.9,2491703296,6087745536,1944780800,7840157696,26408,2946176,1163713536,29840090112,6481,3548955,18428648,18428648,139801,139801,128549319,1800912653,542119,1665504,0,0,0,0,38648857,33545309,259119,217723,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87158306,65474762,355641,198985,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82463772,68500538,324242,271703,2338098,3039440,12270,16409,
1648022716.6376193,17.4,16.7,48.0,20.0,16780898304,13940645888,16.9,2491711488,6087471104,1944788992,7840604160,26408,2946180,1163713536,29840098304,6481,3548958,18428648,18428648,139801,139801,128551487,1800914028,542135,1665520,0,0,0,0,38654236,33553067,259173,217781,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87192912,65506000,355754,199071,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82497032,68534746,324365,271820,2357405,3064358,12367,16543,
1648022716.8902755,16.7,19.2,52.0,25.0,16780898304,13940879360,16.9,2491461632,6087446528,1944797184,7840886784,26408,2946187,1163713536,29840147456,6481,3548962,18428648,18428648,139801,139801,128553663,1800915401,542151,1665536,0,0,0,0,38659613,33560983,259227,217842,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87226192,65535600,355858,199151,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82530489,68568956,324491,271937,2374874,3088147,12455,16671,
1648022717.1435246,30.8,21.7,20.0,46.2,16780898304,13940506624,16.9,2491789312,6086856704,1944805376,7841349632,26408,2946192,1163713536,29840192512,6481,3548965,18428648,18428648,139801,139801,128556045,1800916775,542168,1665552,0,0,0,0,38665612,33569646,259288,217906,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87262306,65567262,355966,199235,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82567816,68607663,324628,272072,2393218,3113123,12554,16799,
1648022717.396402,29.2,25.0,16.7,50.0,16780898304,13940543488,16.9,2491805696,6086606848,1944809472,7841673216,26408,2946199,1163713536,29840245760,6481,3548970,18428648,18428648,139801,139801,128558221,1800918202,542184,1665569,0,0,0,0,38671057,33577509,259343,217966,16908725,0,77390,0,16912252,3812,77437,45,16917585,4946,77418,37,87295586,65596862,356070,199315,18725371,14415,77603,224,16907253,0,77381,0,20357447,1211780,88936,12732,82600945,68642268,324749,272195,2411151,3136518,12649,16921,
